Sec,Temp,goal_temp,initial_temp,error,integral_error,u,PWM,Kp,Ki
0.0,28.19,32.13,28.12,0.26,0.13,1.37,255.0,5.25,0.04
0.5,28.19,30.12,28.12,0.13,0.19,0.68,172.0,5.25,0.04
1.0,28.19,30.12,28.12,0.13,0.26,0.68,173.0,5.25,0.04
1.5,28.19,30.12,28.12,0.13,0.32,0.68,174.0,5.25,0.04
2.0,28.19,30.12,28.12,0.13,0.38,0.69,174.0,5.25,0.04
2.5,28.19,30.12,28.12,0.13,0.45,0.69,175.0,5.25,0.04
3.0,28.19,30.12,28.12,0.13,0.51,0.69,176.0,5.25,0.04
3.5,28.19,30.12,28.12,0.13,0.58,0.69,176.0,5.25,0.04
4.0,28.25,30.12,28.12,0.12,0.64,0.67,172.0,5.25,0.04
4.5,28.25,30.12,28.12,0.12,0.7,0.68,172.0,5.25,0.04
5.0,28.31,30.12,28.12,0.12,0.76,0.66,167.0,5.25,0.04
5.5,28.25,30.12,28.12,0.12,0.82,0.68,174.0,5.25,0.04
6.0,28.31,30.12,28.12,0.12,0.88,0.66,169.0,5.25,0.04
6.5,28.37,30.12,28.12,0.12,0.94,0.64,164.0,5.25,0.04
7.0,28.31,30.12,28.12,0.12,1.0,0.67,170.0,5.25,0.04
7.5,28.37,30.12,28.12,0.12,1.05,0.65,165.0,5.25,0.04
8.0,28.37,30.12,28.12,0.12,1.11,0.65,166.0,5.25,0.04
8.5,28.44,30.12,28.12,0.11,1.17,0.63,161.0,5.25,0.04
9.0,28.5,30.12,28.12,0.11,1.22,0.61,156.0,5.25,0.04
9.5,28.44,30.12,28.12,0.11,1.28,0.64,162.0,5.25,0.04
10.0,28.5,30.12,28.12,0.11,1.33,0.62,157.0,5.25,0.04
10.5,28.56,30.12,28.12,0.1,1.38,0.6,152.0,5.25,0.04
11.0,28.56,30.12,28.12,0.1,1.43,0.6,153.0,5.25,0.04
11.5,28.62,30.12,28.12,0.1,1.48,0.58,148.0,5.25,0.04
12.0,28.62,30.12,28.12,0.1,1.53,0.58,148.0,5.25,0.04
12.5,28.69,30.12,28.12,0.09,1.58,0.56,143.0,5.25,0.04
13.0,28.69,30.12,28.12,0.09,1.63,0.57,144.0,5.25,0.04
13.5,28.75,30.12,28.12,0.09,1.67,0.55,139.0,5.25,0.04
14.0,28.75,30.12,28.12,0.09,1.72,0.55,139.0,5.25,0.04
14.5,28.81,30.12,28.12,0.09,1.76,0.53,134.0,5.25,0.04
15.0,28.87,30.12,28.12,0.08,1.8,0.51,129.0,5.25,0.04
15.5,28.87,30.12,28.12,0.08,1.84,0.51,129.0,5.25,0.04
16.0,28.94,30.12,28.12,0.08,1.88,0.49,124.0,5.25,0.04
16.5,28.94,30.12,28.12,0.08,1.92,0.49,125.0,5.25,0.04
17.0,29.0,30.12,28.12,0.07,1.96,0.47,120.0,5.25,0.04
17.5,29.0,30.12,28.12,0.07,1.99,0.47,120.0,5.25,0.04
18.0,29.0,30.12,28.12,0.07,2.03,0.47,120.0,5.25,0.04
18.5,29.06,30.12,28.12,0.07,2.07,0.45,115.0,5.25,0.04
19.0,29.12,30.12,28.12,0.07,2.1,0.43,110.0,5.25,0.04
19.5,29.12,30.12,28.12,0.07,2.13,0.44,110.0,5.25,0.04
20.0,29.19,30.12,28.12,0.06,2.16,0.41,105.0,5.25,0.04
20.5,29.19,30.12,28.12,0.06,2.19,0.42,106.0,5.25,0.04
21.0,29.19,30.12,28.12,0.06,2.22,0.42,106.0,5.25,0.04
21.5,29.25,30.12,28.12,0.06,2.25,0.4,101.0,5.25,0.04
22.0,29.25,30.12,28.12,0.06,2.28,0.4,101.0,5.25,0.04
22.5,29.31,30.12,28.12,0.05,2.31,0.38,96.0,5.25,0.04
23.0,29.31,30.12,28.12,0.05,2.34,0.38,96.0,5.25,0.04
23.5,29.31,30.12,28.12,0.05,2.36,0.38,96.0,5.25,0.04
24.0,29.37,30.12,28.12,0.05,2.39,0.36,91.0,5.25,0.04
24.5,29.37,30.12,28.12,0.05,2.41,0.36,91.0,5.25,0.04
25.0,29.44,30.12,28.12,0.05,2.43,0.34,86.0,5.25,0.04
25.5,29.44,30.12,28.12,0.05,2.46,0.34,86.0,5.25,0.04
26.0,29.5,30.12,28.12,0.04,2.48,0.32,81.0,5.25,0.04
26.5,29.5,30.12,28.12,0.04,2.5,0.32,81.0,5.25,0.04
27.0,29.56,30.12,28.12,0.04,2.52,0.3,76.0,5.25,0.04
27.5,29.56,30.12,28.12,0.04,2.53,0.3,76.0,5.25,0.04
28.0,29.56,30.12,28.12,0.04,2.55,0.3,76.0,5.25,0.04
28.5,29.62,30.12,28.12,0.03,2.57,0.28,71.0,5.25,0.04
29.0,29.69,30.12,28.12,0.03,2.58,0.26,66.0,5.25,0.04
29.5,29.69,30.12,28.12,0.03,2.6,0.26,66.0,5.25,0.04
30.0,29.69,30.12,28.12,0.03,2.61,0.26,66.0,5.25,0.04
30.5,29.69,30.12,28.12,0.03,2.63,0.26,66.0,5.25,0.04
31.0,29.75,30.12,28.12,0.02,2.64,0.24,61.0,5.25,0.04
31.5,29.75,30.12,28.12,0.02,2.65,0.24,61.0,5.25,0.04
32.0,29.75,30.12,28.12,0.02,2.66,0.24,61.0,5.25,0.04
32.5,29.81,30.12,28.12,0.02,2.67,0.22,56.0,5.25,0.04
33.0,29.81,30.12,28.12,0.02,2.69,0.22,56.0,5.25,0.04
33.5,29.81,30.12,28.12,0.02,2.7,0.22,56.0,5.25,0.04
34.0,29.81,30.12,28.12,0.02,2.71,0.22,56.0,5.25,0.04
34.5,29.87,30.12,28.12,0.02,2.71,0.2,51.0,5.25,0.04
35.0,29.87,30.12,28.12,0.02,2.72,0.2,51.0,5.25,0.04
35.5,29.87,30.12,28.12,0.02,2.73,0.2,51.0,5.25,0.04
36.0,29.87,30.12,28.12,0.02,2.74,0.2,51.0,5.25,0.04
36.5,29.87,30.12,28.12,0.02,2.75,0.2,51.0,5.25,0.04
37.0,29.94,30.12,28.12,0.01,2.75,0.18,46.0,5.25,0.04
37.5,29.94,30.12,28.12,0.01,2.76,0.18,46.0,5.25,0.04
38.0,29.94,30.12,28.12,0.01,2.77,0.18,46.0,5.25,0.04
38.5,29.94,30.12,28.12,0.01,2.77,0.18,46.0,5.25,0.04
39.0,30.0,30.12,28.12,0.01,2.78,0.16,40.0,5.25,0.04
39.5,30.0,30.12,28.12,0.01,2.78,0.16,40.0,5.25,0.04
40.0,30.0,30.12,28.12,0.01,2.78,0.16,40.0,5.25,0.04
40.5,30.0,30.12,28.12,0.01,2.79,0.16,40.0,5.25,0.04
41.0,30.0,30.12,28.12,0.01,2.79,0.16,40.0,5.25,0.04
41.5,30.0,30.12,28.12,0.01,2.8,0.16,40.0,5.25,0.04
42.0,30.06,30.12,28.12,0.0,2.8,0.14,35.0,5.25,0.04
42.5,30.0,30.12,28.12,0.01,2.8,0.16,41.0,5.25,0.04
43.0,30.06,30.12,28.12,0.0,2.8,0.14,35.0,5.25,0.04
43.5,30.06,30.12,28.12,0.0,2.81,0.14,35.0,5.25,0.04
44.0,30.06,30.12,28.12,0.0,2.81,0.14,35.0,5.25,0.04
44.5,30.06,30.12,28.12,0.0,2.81,0.14,35.0,5.25,0.04
45.0,30.06,30.12,28.12,0.0,2.81,0.14,35.0,5.25,0.04
45.5,30.06,30.12,28.12,0.0,2.81,0.14,35.0,5.25,0.04
46.0,30.06,30.12,28.12,0.0,2.82,0.14,35.0,5.25,0.04
46.5,30.06,30.12,28.12,0.0,2.82,0.14,35.0,5.25,0.04
47.0,30.06,30.12,28.12,0.0,2.82,0.14,35.0,5.25,0.04
47.5,30.06,30.12,28.12,0.0,2.82,0.14,35.0,5.25,0.04
48.0,30.06,30.12,28.12,0.0,2.82,0.14,35.0,5.25,0.04
48.5,30.06,30.12,28.12,0.0,2.83,0.14,35.0,5.25,0.04
49.0,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
49.5,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
50.0,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
50.5,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
51.0,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
51.5,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
52.0,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
52.5,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
53.0,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
53.5,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
54.0,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
54.5,30.06,30.12,28.12,0.0,2.83,0.14,35.0,5.25,0.04
55.0,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
55.5,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
56.0,30.06,30.12,28.12,0.0,2.83,0.14,35.0,5.25,0.04
56.5,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
57.0,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
57.5,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
58.0,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
58.5,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
59.0,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
59.5,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
60.0,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
60.5,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
61.0,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
61.5,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
62.0,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
62.5,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
63.0,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
63.5,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
64.0,30.06,30.12,28.12,0.0,2.83,0.14,35.0,5.25,0.04
64.5,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
65.0,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
65.5,30.12,30.12,28.12,0.0,2.83,0.12,30.0,5.25,0.04
66.0,30.06,30.12,28.12,0.0,2.84,0.14,35.0,5.25,0.04
66.5,30.12,30.12,28.12,0.0,2.84,0.12,30.0,5.25,0.04
67.0,30.12,30.12,28.12,0.0,2.84,0.12,30.0,5.25,0.04
67.5,30.12,30.12,28.12,0.0,2.84,0.12,30.0,5.25,0.04
68.0,30.06,30.12,28.12,0.0,2.84,0.14,35.0,5.25,0.04
68.5,30.06,30.12,28.12,0.0,2.84,0.14,35.0,5.25,0.04
69.0,30.06,30.12,28.12,0.0,2.84,0.14,35.0,5.25,0.04
69.5,30.06,30.12,28.12,0.0,2.84,0.14,35.0,5.25,0.04
70.0,30.06,30.12,28.12,0.0,2.85,0.14,35.0,5.25,0.04
70.5,30.06,30.12,28.12,0.0,2.85,0.14,36.0,5.25,0.04
71.0,30.06,30.12,28.12,0.0,2.85,0.14,36.0,5.25,0.04
71.5,30.06,30.12,28.12,0.0,2.85,0.14,36.0,5.25,0.04
72.0,30.06,30.12,28.12,0.0,2.85,0.14,36.0,5.25,0.04
72.5,30.06,30.12,28.12,0.0,2.86,0.14,36.0,5.25,0.04
73.0,30.06,30.12,28.12,0.0,2.86,0.14,36.0,5.25,0.04
73.5,30.06,30.12,28.12,0.0,2.86,0.14,36.0,5.25,0.04
74.0,30.12,30.12,28.12,0.0,2.86,0.12,30.0,5.25,0.04
74.5,30.06,30.12,28.12,0.0,2.86,0.14,36.0,5.25,0.04
75.0,30.06,30.12,28.12,0.0,2.86,0.14,36.0,5.25,0.04
75.5,30.06,30.12,28.12,0.0,2.87,0.14,36.0,5.25,0.04
76.0,30.06,30.12,28.12,0.0,2.87,0.14,36.0,5.25,0.04
76.5,30.06,30.12,28.12,0.0,2.87,0.14,36.0,5.25,0.04
77.0,30.0,30.12,28.12,0.01,2.87,0.16,41.0,5.25,0.04
77.5,30.06,30.12,28.12,0.0,2.88,0.14,36.0,5.25,0.04
78.0,30.06,30.12,28.12,0.0,2.88,0.14,36.0,5.25,0.04
78.5,30.06,30.12,28.12,0.0,2.88,0.14,36.0,5.25,0.04
79.0,30.06,30.12,28.12,0.0,2.88,0.14,36.0,5.25,0.04
79.5,30.0,30.12,28.12,0.01,2.89,0.16,41.0,5.25,0.04
80.0,30.06,30.12,28.12,0.0,2.89,0.14,36.0,5.25,0.04
80.5,30.0,30.12,28.12,0.01,2.89,0.16,41.0,5.25,0.04
81.0,30.0,30.12,28.12,0.01,2.9,0.16,42.0,5.25,0.04
81.5,30.06,30.12,28.12,0.0,2.9,0.14,36.0,5.25,0.04
82.0,30.06,30.12,28.12,0.0,2.9,0.14,36.0,5.25,0.04
82.5,30.06,30.12,28.12,0.0,2.9,0.14,36.0,5.25,0.04
83.0,30.0,30.12,28.12,0.01,2.91,0.17,42.0,5.25,0.04
83.5,30.0,30.12,28.12,0.01,2.91,0.17,42.0,5.25,0.04
84.0,30.0,30.12,28.12,0.01,2.92,0.17,42.0,5.25,0.04
84.5,30.0,30.12,28.12,0.01,2.92,0.17,42.0,5.25,0.04
85.0,30.0,30.12,28.12,0.01,2.92,0.17,42.0,5.25,0.04
85.5,30.0,30.12,28.12,0.01,2.93,0.17,42.0,5.25,0.04
86.0,30.0,30.12,28.12,0.01,2.93,0.17,42.0,5.25,0.04
86.5,30.0,30.12,28.12,0.01,2.94,0.17,42.0,5.25,0.04
87.0,30.0,30.12,28.12,0.01,2.94,0.17,42.0,5.25,0.04
87.5,30.0,30.12,28.12,0.01,2.94,0.17,42.0,5.25,0.04
88.0,30.0,30.12,28.12,0.01,2.95,0.17,42.0,5.25,0.04
88.5,30.0,30.12,28.12,0.01,2.95,0.17,42.0,5.25,0.04
89.0,30.0,30.12,28.12,0.01,2.96,0.17,42.0,5.25,0.04
89.5,30.0,30.12,28.12,0.01,2.96,0.17,42.0,5.25,0.04
90.0,30.0,30.12,28.12,0.01,2.96,0.17,42.0,5.25,0.04
90.5,30.0,30.12,28.12,0.01,2.97,0.17,42.0,5.25,0.04
91.0,30.0,30.12,28.12,0.01,2.97,0.17,42.0,5.25,0.04
91.5,30.0,30.12,28.12,0.01,2.98,0.17,42.0,5.25,0.04
92.0,30.0,30.12,28.12,0.01,2.98,0.17,42.0,5.25,0.04
92.5,30.0,30.12,28.12,0.01,2.99,0.17,42.0,5.25,0.04
93.0,30.0,30.12,28.12,0.01,2.99,0.17,43.0,5.25,0.04
93.5,30.0,30.12,28.12,0.01,2.99,0.17,43.0,5.25,0.04
94.0,30.06,30.12,28.12,0.0,3.0,0.15,37.0,5.25,0.04
94.5,30.06,30.12,28.12,0.0,3.0,0.15,37.0,5.25,0.04
95.0,30.06,30.12,28.12,0.0,3.0,0.15,37.0,5.25,0.04
95.5,30.0,30.12,28.12,0.01,3.0,0.17,43.0,5.25,0.04
96.0,30.06,30.12,28.12,0.0,3.01,0.15,37.0,5.25,0.04
96.5,30.06,30.12,28.12,0.0,3.01,0.15,37.0,5.25,0.04
97.0,30.0,30.12,28.12,0.01,3.01,0.17,43.0,5.25,0.04
97.5,30.06,30.12,28.12,0.0,3.01,0.15,37.0,5.25,0.04
98.0,30.06,30.12,28.12,0.0,3.02,0.15,37.0,5.25,0.04
98.5,30.12,30.12,28.12,0.0,3.02,0.13,32.0,5.25,0.04
99.0,30.06,30.12,28.12,0.0,3.02,0.15,37.0,5.25,0.04
99.5,30.0,30.12,28.12,0.01,3.02,0.17,43.0,5.25,0.04
100.0,30.0,32.13,28.12,0.14,3.09,0.86,220.0,5.25,0.04
100.5,30.06,32.13,28.12,0.14,3.16,0.85,215.0,5.25,0.04
101.0,30.06,32.13,28.12,0.14,3.23,0.85,216.0,5.25,0.04
101.5,30.06,32.13,28.12,0.14,3.3,0.85,217.0,5.25,0.04
102.0,30.06,32.13,28.12,0.14,3.36,0.85,217.0,5.25,0.04
102.5,30.06,32.13,28.12,0.14,3.43,0.86,218.0,5.25,0.04
103.0,30.06,32.13,28.12,0.14,3.5,0.86,219.0,5.25,0.04
103.5,30.06,32.13,28.12,0.14,3.57,0.86,220.0,5.25,0.04
104.0,30.06,32.13,28.12,0.14,3.63,0.87,220.0,5.25,0.04
104.5,30.06,32.13,28.12,0.14,3.7,0.87,221.0,5.25,0.04
105.0,30.12,32.13,28.12,0.13,3.77,0.85,216.0,5.25,0.04
105.5,30.12,32.13,28.12,0.13,3.83,0.85,217.0,5.25,0.04
106.0,30.12,32.13,28.12,0.13,3.9,0.86,218.0,5.25,0.04
106.5,30.19,32.13,28.12,0.13,3.96,0.84,213.0,5.25,0.04
107.0,30.19,32.13,28.12,0.13,4.03,0.84,213.0,5.25,0.04
107.5,30.19,32.13,28.12,0.13,4.09,0.84,214.0,5.25,0.04
108.0,30.25,32.13,28.12,0.12,4.15,0.82,209.0,5.25,0.04
108.5,30.31,32.13,28.12,0.12,4.21,0.8,204.0,5.25,0.04
109.0,30.37,32.13,28.12,0.12,4.27,0.78,199.0,5.25,0.04
109.5,30.37,32.13,28.12,0.12,4.33,0.79,200.0,5.25,0.04
110.0,30.44,32.13,28.12,0.11,4.38,0.77,195.0,5.25,0.04
110.5,30.44,32.13,28.12,0.11,4.44,0.77,196.0,5.25,0.04
111.0,30.44,32.13,28.12,0.11,4.49,0.77,196.0,5.25,0.04
111.5,30.5,32.13,28.12,0.11,4.55,0.75,191.0,5.25,0.04
112.0,30.56,32.13,28.12,0.1,4.6,0.73,186.0,5.25,0.04
112.5,30.56,32.13,28.12,0.1,4.65,0.74,187.0,5.25,0.04
113.0,30.56,32.13,28.12,0.1,4.7,0.74,188.0,5.25,0.04
113.5,30.62,32.13,28.12,0.1,4.75,0.72,183.0,5.25,0.04
114.0,30.69,32.13,28.12,0.09,4.8,0.7,178.0,5.25,0.04
114.5,30.75,32.13,28.12,0.09,4.84,0.68,173.0,5.25,0.04
115.0,30.75,32.13,28.12,0.09,4.89,0.68,173.0,5.25,0.04
115.5,30.81,32.13,28.12,0.09,4.93,0.66,168.0,5.25,0.04
116.0,30.81,32.13,28.12,0.09,4.98,0.66,168.0,5.25,0.04
116.5,30.87,32.13,28.12,0.08,5.02,0.64,163.0,5.25,0.04
117.0,30.87,32.13,28.12,0.08,5.06,0.64,164.0,5.25,0.04
117.5,30.94,32.13,28.12,0.08,5.1,0.62,159.0,5.25,0.04
118.0,30.94,32.13,28.12,0.08,5.14,0.63,159.0,5.25,0.04
118.5,31.0,32.13,28.12,0.07,5.17,0.61,154.0,5.25,0.04
119.0,31.0,32.13,28.12,0.07,5.21,0.61,154.0,5.25,0.04
119.5,31.0,32.13,28.12,0.07,5.25,0.61,155.0,5.25,0.04
120.0,31.06,32.13,28.12,0.07,5.28,0.59,150.0,5.25,0.04
120.5,31.12,32.13,28.12,0.07,5.31,0.57,145.0,5.25,0.04
121.0,31.12,32.13,28.12,0.07,5.35,0.57,145.0,5.25,0.04
121.5,31.12,32.13,28.12,0.07,5.38,0.57,145.0,5.25,0.04
122.0,31.19,32.13,28.12,0.06,5.41,0.55,140.0,5.25,0.04
122.5,31.25,32.13,28.12,0.06,5.44,0.53,135.0,5.25,0.04
123.0,31.25,32.13,28.12,0.06,5.47,0.53,135.0,5.25,0.04
123.5,31.25,32.13,28.12,0.06,5.5,0.53,136.0,5.25,0.04
124.0,31.37,32.13,28.12,0.05,5.52,0.49,125.0,5.25,0.04
124.5,31.31,32.13,28.12,0.05,5.55,0.51,131.0,5.25,0.04
125.0,31.37,32.13,28.12,0.05,5.57,0.49,125.0,5.25,0.04
125.5,31.37,32.13,28.12,0.05,5.6,0.49,126.0,5.25,0.04
126.0,31.44,32.13,28.12,0.05,5.62,0.47,120.0,5.25,0.04
126.5,31.44,32.13,28.12,0.05,5.64,0.47,121.0,5.25,0.04
127.0,31.5,32.13,28.12,0.04,5.66,0.45,115.0,5.25,0.04
127.5,31.56,32.13,28.12,0.04,5.68,0.43,110.0,5.25,0.04
128.0,31.5,32.13,28.12,0.04,5.7,0.46,116.0,5.25,0.04
128.5,31.56,32.13,28.12,0.04,5.72,0.43,110.0,5.25,0.04
129.0,31.62,32.13,28.12,0.03,5.74,0.41,105.0,5.25,0.04
129.5,31.69,32.13,28.12,0.03,5.75,0.39,100.0,5.25,0.04
130.0,31.62,32.13,28.12,0.03,5.77,0.42,105.0,5.25,0.04
130.5,31.69,32.13,28.12,0.03,5.78,0.39,100.0,5.25,0.04
131.0,31.69,32.13,28.12,0.03,5.8,0.39,100.0,5.25,0.04
131.5,31.75,32.13,28.12,0.02,5.81,0.37,95.0,5.25,0.04
132.0,31.75,32.13,28.12,0.02,5.82,0.37,95.0,5.25,0.04
132.5,31.75,32.13,28.12,0.02,5.83,0.37,95.0,5.25,0.04
133.0,31.81,32.13,28.12,0.02,5.84,0.35,90.0,5.25,0.04
133.5,31.81,32.13,28.12,0.02,5.86,0.35,90.0,5.25,0.04
134.0,31.81,32.13,28.12,0.02,5.87,0.35,90.0,5.25,0.04
134.5,31.81,32.13,28.12,0.02,5.88,0.35,90.0,5.25,0.04
135.0,31.87,32.13,28.12,0.02,5.88,0.33,85.0,5.25,0.04
135.5,31.87,32.13,28.12,0.02,5.89,0.33,85.0,5.25,0.04
136.0,31.87,32.13,28.12,0.02,5.9,0.33,85.0,5.25,0.04
136.5,32.0,32.13,28.12,0.01,5.9,0.29,74.0,5.25,0.04
137.0,32.0,32.13,28.12,0.01,5.91,0.29,74.0,5.25,0.04
137.5,32.0,32.13,28.12,0.01,5.91,0.29,74.0,5.25,0.04
138.0,32.0,32.13,28.12,0.01,5.92,0.29,74.0,5.25,0.04
138.5,32.0,32.13,28.12,0.01,5.92,0.29,74.0,5.25,0.04
139.0,32.06,32.13,28.12,0.0,5.92,0.27,68.0,5.25,0.04
139.5,32.06,32.13,28.12,0.0,5.93,0.27,68.0,5.25,0.04
140.0,32.06,32.13,28.12,0.0,5.93,0.27,68.0,5.25,0.04
140.5,32.06,32.13,28.12,0.0,5.93,0.27,69.0,5.25,0.04
141.0,32.06,32.13,28.12,0.0,5.93,0.27,69.0,5.25,0.04
141.5,32.06,32.13,28.12,0.0,5.93,0.27,69.0,5.25,0.04
142.0,32.06,32.13,28.12,0.0,5.94,0.27,69.0,5.25,0.04
142.5,32.06,32.13,28.12,0.0,5.94,0.27,69.0,5.25,0.04
143.0,32.13,32.13,28.12,0.0,5.94,0.25,63.0,5.25,0.04
143.5,32.06,32.13,28.12,0.0,5.94,0.27,69.0,5.25,0.04
144.0,32.06,32.13,28.12,0.0,5.94,0.27,69.0,5.25,0.04
144.5,32.06,32.13,28.12,0.0,5.94,0.27,69.0,5.25,0.04
145.0,32.06,32.13,28.12,0.0,5.95,0.27,69.0,5.25,0.04
145.5,32.06,32.13,28.12,0.0,5.95,0.27,69.0,5.25,0.04
146.0,32.06,32.13,28.12,0.0,5.95,0.27,69.0,5.25,0.04
146.5,32.06,32.13,28.12,0.0,5.95,0.27,69.0,5.25,0.04
147.0,32.06,32.13,28.12,0.0,5.95,0.27,69.0,5.25,0.04
147.5,32.13,32.13,28.12,0.0,5.95,0.25,63.0,5.25,0.04
148.0,32.06,32.13,28.12,0.0,5.96,0.27,69.0,5.25,0.04
148.5,32.06,32.13,28.12,0.0,5.96,0.27,69.0,5.25,0.04
149.0,32.06,32.13,28.12,0.0,5.96,0.27,69.0,5.25,0.04
149.5,32.06,32.13,28.12,0.0,5.96,0.27,69.0,5.25,0.04
150.0,32.13,32.13,28.12,0.0,5.96,0.25,63.0,5.25,0.04
150.5,32.06,32.13,28.12,0.0,5.96,0.27,69.0,5.25,0.04
151.0,32.13,32.13,28.12,0.0,5.96,0.25,63.0,5.25,0.04
151.5,32.13,32.13,28.12,0.0,5.96,0.25,63.0,5.25,0.04
152.0,32.13,32.13,28.12,0.0,5.96,0.25,63.0,5.25,0.04
152.5,32.13,32.13,28.12,0.0,5.96,0.25,63.0,5.25,0.04
153.0,32.13,32.13,28.12,0.0,5.96,0.25,63.0,5.25,0.04
153.5,32.06,32.13,28.12,0.0,5.97,0.27,69.0,5.25,0.04
154.0,32.06,32.13,28.12,0.0,5.97,0.27,69.0,5.25,0.04
154.5,32.13,32.13,28.12,0.0,5.97,0.25,63.0,5.25,0.04
155.0,32.13,32.13,28.12,0.0,5.97,0.25,63.0,5.25,0.04
155.5,32.06,32.13,28.12,0.0,5.97,0.27,69.0,5.25,0.04
156.0,32.13,32.13,28.12,0.0,5.97,0.25,63.0,5.25,0.04
156.5,32.13,32.13,28.12,0.0,5.97,0.25,63.0,5.25,0.04
157.0,32.13,32.13,28.12,0.0,5.97,0.25,63.0,5.25,0.04
157.5,32.13,32.13,28.12,0.0,5.97,0.25,63.0,5.25,0.04
158.0,32.13,32.13,28.12,0.0,5.97,0.25,63.0,5.25,0.04
158.5,32.13,32.13,28.12,0.0,5.97,0.25,63.0,5.25,0.04
159.0,32.06,32.13,28.12,0.0,5.97,0.27,69.0,5.25,0.04
159.5,32.13,32.13,28.12,0.0,5.97,0.25,63.0,5.25,0.04
160.0,32.13,32.13,28.12,0.0,5.97,0.25,63.0,5.25,0.04
