Sec,Temp,goal_temp,initial_temp,error,integral_error,u,PWM,Kp,Ki
468.0,34.38,34.13,28.12,-0.02,12.1,0.42,107.0,5.25,0.04
468.5,34.38,34.13,28.12,-0.02,12.09,0.42,107.0,5.25,0.04
469.0,34.38,34.13,28.12,-0.02,12.09,0.42,107.0,5.25,0.04
469.5,34.38,34.13,28.12,-0.02,12.08,0.42,107.0,5.25,0.04
470.0,34.38,34.13,28.12,-0.02,12.07,0.42,107.0,5.25,0.04
470.5,34.38,34.13,28.12,-0.02,12.06,0.42,107.0,5.25,0.04
471.0,34.44,34.13,28.12,-0.02,12.05,0.4,101.0,5.25,0.04
471.5,34.44,34.13,28.12,-0.02,12.04,0.4,101.0,5.25,0.04
472.0,34.38,34.13,28.12,-0.02,12.03,0.42,106.0,5.25,0.04
472.5,34.38,34.13,28.12,-0.02,12.03,0.42,106.0,5.25,0.04
473.0,34.44,34.13,28.12,-0.02,12.01,0.4,101.0,5.25,0.04
473.5,34.38,34.13,28.12,-0.02,12.01,0.42,106.0,5.25,0.04
474.0,34.38,34.13,28.12,-0.02,12.0,0.42,106.0,5.25,0.04
474.5,34.38,34.13,28.12,-0.02,11.99,0.42,106.0,5.25,0.04
475.0,34.38,34.13,28.12,-0.02,11.98,0.42,106.0,5.25,0.04
475.5,34.31,34.13,28.12,-0.01,11.98,0.44,111.0,5.25,0.04
476.0,34.25,34.13,28.12,-0.01,11.97,0.46,117.0,5.25,0.04
476.5,34.25,34.13,28.12,-0.01,11.97,0.46,117.0,5.25,0.04
477.0,34.25,34.13,28.12,-0.01,11.96,0.46,117.0,5.25,0.04
477.5,34.25,34.13,28.12,-0.01,11.96,0.46,117.0,5.25,0.04
478.0,34.25,34.13,28.12,-0.01,11.96,0.46,117.0,5.25,0.04
478.5,34.25,34.13,28.12,-0.01,11.95,0.46,116.0,5.25,0.04
479.0,34.31,34.13,28.12,-0.01,11.94,0.44,111.0,5.25,0.04
479.5,34.31,34.13,28.12,-0.01,11.94,0.44,111.0,5.25,0.04
480.0,34.25,34.13,28.12,-0.01,11.93,0.46,116.0,5.25,0.04
480.5,34.25,34.13,28.12,-0.01,11.93,0.46,116.0,5.25,0.04
481.0,34.25,34.13,28.12,-0.01,11.93,0.46,116.0,5.25,0.04
481.5,34.25,34.13,28.12,-0.01,11.92,0.46,116.0,5.25,0.04
482.0,34.19,34.13,28.12,-0.0,11.92,0.48,122.0,5.25,0.04
482.5,34.19,34.13,28.12,-0.0,11.92,0.48,122.0,5.25,0.04
483.0,34.19,34.13,28.12,-0.0,11.92,0.48,122.0,5.25,0.04
483.5,34.25,34.13,28.12,-0.01,11.91,0.46,116.0,5.25,0.04
484.0,34.25,34.13,28.12,-0.01,11.91,0.46,116.0,5.25,0.04
484.5,34.19,34.13,28.12,-0.0,11.91,0.48,122.0,5.25,0.04
485.0,34.19,34.13,28.12,-0.0,11.9,0.48,121.0,5.25,0.04
485.5,34.19,34.13,28.12,-0.0,11.9,0.48,121.0,5.25,0.04
486.0,34.19,34.13,28.12,-0.0,11.9,0.48,121.0,5.25,0.04
486.5,34.19,34.13,28.12,-0.0,11.9,0.48,121.0,5.25,0.04
487.0,34.25,34.13,28.12,-0.01,11.89,0.46,116.0,5.25,0.04
487.5,34.19,34.13,28.12,-0.0,11.89,0.48,121.0,5.25,0.04
488.0,34.19,34.13,28.12,-0.0,11.89,0.48,121.0,5.25,0.04
488.5,34.19,34.13,28.12,-0.0,11.89,0.48,121.0,5.25,0.04
489.0,34.19,34.13,28.12,-0.0,11.89,0.48,121.0,5.25,0.04
489.5,34.25,34.13,28.12,-0.01,11.88,0.46,116.0,5.25,0.04
490.0,34.25,34.13,28.12,-0.01,11.88,0.46,116.0,5.25,0.04
490.5,34.25,34.13,28.12,-0.01,11.87,0.46,116.0,5.25,0.04
491.0,34.25,34.13,28.12,-0.01,11.87,0.46,116.0,5.25,0.04
491.5,34.25,34.13,28.12,-0.01,11.86,0.46,116.0,5.25,0.04
492.0,34.19,34.13,28.12,-0.0,11.86,0.48,121.0,5.25,0.04
492.5,34.25,34.13,28.12,-0.01,11.86,0.45,115.0,5.25,0.04
493.0,34.25,34.13,28.12,-0.01,11.85,0.45,115.0,5.25,0.04
493.5,34.25,34.13,28.12,-0.01,11.85,0.45,115.0,5.25,0.04
494.0,34.25,34.13,28.12,-0.01,11.85,0.45,115.0,5.25,0.04
494.5,34.25,34.13,28.12,-0.01,11.84,0.45,115.0,5.25,0.04
495.0,34.31,34.13,28.12,-0.01,11.84,0.43,110.0,5.25,0.04
495.5,34.25,34.13,28.12,-0.01,11.83,0.45,115.0,5.25,0.04
496.0,34.25,34.13,28.12,-0.01,11.83,0.45,115.0,5.25,0.04
496.5,34.25,34.13,28.12,-0.01,11.82,0.45,115.0,5.25,0.04
497.0,34.31,34.13,28.12,-0.01,11.82,0.43,110.0,5.25,0.04
497.5,34.25,34.13,28.12,-0.01,11.81,0.45,115.0,5.25,0.04
498.0,34.25,34.13,28.12,-0.01,11.81,0.45,115.0,5.25,0.04
498.5,34.25,34.13,28.12,-0.01,11.81,0.45,115.0,5.25,0.04
499.0,34.25,34.13,28.12,-0.01,11.8,0.45,115.0,5.25,0.04
499.5,34.25,34.13,28.12,-0.01,11.8,0.45,115.0,5.25,0.04
500.0,34.31,34.13,28.12,-0.01,11.79,0.43,109.0,5.25,0.04
500.5,34.31,34.13,28.12,-0.01,11.78,0.43,109.0,5.25,0.04
501.0,34.31,34.13,28.12,-0.01,11.78,0.43,109.0,5.25,0.04
501.5,34.31,34.13,28.12,-0.01,11.77,0.43,109.0,5.25,0.04
502.0,34.38,34.13,28.12,-0.02,11.76,0.41,103.0,5.25,0.04
502.5,34.31,34.13,28.12,-0.01,11.76,0.43,109.0,5.25,0.04
503.0,34.31,34.13,28.12,-0.01,11.75,0.43,109.0,5.25,0.04
503.5,34.25,34.13,28.12,-0.01,11.75,0.45,114.0,5.25,0.04
504.0,34.25,34.13,28.12,-0.01,11.74,0.45,114.0,5.25,0.04
504.5,34.25,34.13,28.12,-0.01,11.74,0.45,114.0,5.25,0.04
505.0,34.25,34.13,28.12,-0.01,11.74,0.45,114.0,5.25,0.04
505.5,34.25,34.13,28.12,-0.01,11.73,0.45,114.0,5.25,0.04
506.0,34.31,34.13,28.12,-0.01,11.72,0.43,109.0,5.25,0.04
506.5,34.25,34.13,28.12,-0.01,11.72,0.45,114.0,5.25,0.04
507.0,34.25,34.13,28.12,-0.01,11.72,0.45,114.0,5.25,0.04
507.5,34.25,34.13,28.12,-0.01,11.71,0.45,114.0,5.25,0.04
508.0,34.31,34.13,28.12,-0.01,11.71,0.43,108.0,5.25,0.04
508.5,34.25,34.13,28.12,-0.01,11.7,0.45,114.0,5.25,0.04
509.0,34.25,34.13,28.12,-0.01,11.7,0.45,114.0,5.25,0.04
509.5,34.31,34.13,28.12,-0.01,11.69,0.43,108.0,5.25,0.04
510.0,34.31,34.13,28.12,-0.01,11.69,0.43,108.0,5.25,0.04
510.5,34.25,34.13,28.12,-0.01,11.68,0.45,114.0,5.25,0.04
511.0,34.31,34.13,28.12,-0.01,11.68,0.43,108.0,5.25,0.04
511.5,34.31,34.13,28.12,-0.01,11.67,0.43,108.0,5.25,0.04
512.0,34.31,34.13,28.12,-0.01,11.66,0.43,108.0,5.25,0.04
512.5,34.31,34.13,28.12,-0.01,11.66,0.42,108.0,5.25,0.04
513.0,34.31,34.13,28.12,-0.01,11.65,0.42,108.0,5.25,0.04
513.5,34.31,34.13,28.12,-0.01,11.64,0.42,108.0,5.25,0.04
514.0,34.31,34.13,28.12,-0.01,11.64,0.42,108.0,5.25,0.04
514.5,34.31,34.13,28.12,-0.01,11.63,0.42,108.0,5.25,0.04
515.0,34.31,34.13,28.12,-0.01,11.63,0.42,107.0,5.25,0.04
515.5,34.31,34.13,28.12,-0.01,11.62,0.42,107.0,5.25,0.04
516.0,34.38,34.13,28.12,-0.02,11.61,0.4,102.0,5.25,0.04
516.5,34.31,34.13,28.12,-0.01,11.61,0.42,107.0,5.25,0.04
517.0,34.38,34.13,28.12,-0.02,11.6,0.4,102.0,5.25,0.04
517.5,34.38,34.13,28.12,-0.02,11.59,0.4,102.0,5.25,0.04
518.0,34.38,34.13,28.12,-0.02,11.58,0.4,101.0,5.25,0.04
518.5,34.38,34.13,28.12,-0.02,11.57,0.4,101.0,5.25,0.04
519.0,34.38,34.13,28.12,-0.02,11.56,0.4,101.0,5.25,0.04
519.5,34.38,34.13,28.12,-0.02,11.56,0.4,101.0,5.25,0.04
520.0,34.38,34.13,28.12,-0.02,11.55,0.4,101.0,5.25,0.04
520.5,34.38,34.13,28.12,-0.02,11.54,0.4,101.0,5.25,0.04
521.0,34.44,34.13,28.12,-0.02,11.53,0.38,95.0,5.25,0.04
521.5,34.38,34.13,28.12,-0.02,11.52,0.4,101.0,5.25,0.04
522.0,34.44,34.13,28.12,-0.02,11.51,0.38,95.0,5.25,0.04
522.5,34.38,34.13,28.12,-0.02,11.5,0.4,101.0,5.25,0.04
523.0,34.38,34.13,28.12,-0.02,11.49,0.4,101.0,5.25,0.04
523.5,34.38,34.13,28.12,-0.02,11.49,0.4,100.0,5.25,0.04
524.0,34.38,34.13,28.12,-0.02,11.48,0.4,100.0,5.25,0.04
524.5,34.38,34.13,28.12,-0.02,11.47,0.4,100.0,5.25,0.04
525.0,34.38,34.13,28.12,-0.02,11.46,0.39,100.0,5.25,0.04
525.5,34.38,34.13,28.12,-0.02,11.45,0.39,100.0,5.25,0.04
526.0,34.38,34.13,28.12,-0.02,11.45,0.39,100.0,5.25,0.04
526.5,34.31,34.13,28.12,-0.01,11.44,0.42,105.0,5.25,0.04
527.0,34.38,34.13,28.12,-0.02,11.43,0.39,100.0,5.25,0.04
527.5,34.31,34.13,28.12,-0.01,11.42,0.42,105.0,5.25,0.04
528.0,34.31,34.13,28.12,-0.01,11.42,0.41,105.0,5.25,0.04
528.5,34.31,34.13,28.12,-0.01,11.41,0.41,105.0,5.25,0.04
529.0,34.38,34.13,28.12,-0.02,11.4,0.39,100.0,5.25,0.04
529.5,34.38,34.13,28.12,-0.02,11.4,0.39,100.0,5.25,0.04
530.0,34.38,34.13,28.12,-0.02,11.39,0.39,99.0,5.25,0.04
530.5,34.38,34.13,28.12,-0.02,11.38,0.39,99.0,5.25,0.04
531.0,34.38,34.13,28.12,-0.02,11.37,0.39,99.0,5.25,0.04
531.5,34.31,34.13,28.12,-0.01,11.37,0.41,105.0,5.25,0.04
532.0,34.31,34.13,28.12,-0.01,11.36,0.41,105.0,5.25,0.04
532.5,34.31,34.13,28.12,-0.01,11.35,0.41,105.0,5.25,0.04
533.0,34.38,34.13,28.12,-0.02,11.34,0.39,99.0,5.25,0.04
533.5,34.31,34.13,28.12,-0.01,11.34,0.41,104.0,5.25,0.04
534.0,34.38,34.13,28.12,-0.02,11.33,0.39,99.0,5.25,0.04
534.5,34.31,34.13,28.12,-0.01,11.32,0.41,104.0,5.25,0.04
535.0,34.31,34.13,28.12,-0.01,11.32,0.41,104.0,5.25,0.04
535.5,34.38,34.13,28.12,-0.02,11.31,0.39,99.0,5.25,0.04
536.0,34.31,34.13,28.12,-0.01,11.3,0.41,104.0,5.25,0.04
536.5,34.38,34.13,28.12,-0.02,11.3,0.39,98.0,5.25,0.04
537.0,34.31,34.13,28.12,-0.01,11.29,0.41,104.0,5.25,0.04
537.5,34.31,34.13,28.12,-0.01,11.28,0.41,104.0,5.25,0.04
538.0,34.31,34.13,28.12,-0.01,11.28,0.41,104.0,5.25,0.04
538.5,34.31,34.13,28.12,-0.01,11.27,0.41,104.0,5.25,0.04
539.0,34.38,34.13,28.12,-0.02,11.26,0.39,98.0,5.25,0.04
539.5,34.38,34.13,28.12,-0.02,11.25,0.39,98.0,5.25,0.04
540.0,34.31,34.13,28.12,-0.01,11.25,0.41,103.0,5.25,0.04
540.5,34.25,34.13,28.12,-0.01,11.24,0.43,109.0,5.25,0.04
541.0,34.25,34.13,28.12,-0.01,11.24,0.43,109.0,5.25,0.04
541.5,34.25,34.13,28.12,-0.01,11.24,0.43,109.0,5.25,0.04
542.0,34.25,34.13,28.12,-0.01,11.23,0.43,109.0,5.25,0.04
542.5,34.25,34.13,28.12,-0.01,11.23,0.43,109.0,5.25,0.04
543.0,34.25,34.13,28.12,-0.01,11.22,0.43,109.0,5.25,0.04
543.5,34.25,34.13,28.12,-0.01,11.22,0.43,109.0,5.25,0.04
544.0,34.25,34.13,28.12,-0.01,11.22,0.43,109.0,5.25,0.04
544.5,34.25,34.13,28.12,-0.01,11.21,0.43,109.0,5.25,0.04
545.0,34.25,34.13,28.12,-0.01,11.21,0.43,109.0,5.25,0.04
545.5,34.25,34.13,28.12,-0.01,11.2,0.43,108.0,5.25,0.04
546.0,34.25,34.13,28.12,-0.01,11.2,0.43,108.0,5.25,0.04
546.5,34.25,34.13,28.12,-0.01,11.19,0.43,108.0,5.25,0.04
547.0,34.25,34.13,28.12,-0.01,11.19,0.43,108.0,5.25,0.04
547.5,34.31,34.13,28.12,-0.01,11.18,0.4,103.0,5.25,0.04
548.0,34.25,34.13,28.12,-0.01,11.18,0.43,108.0,5.25,0.04
548.5,34.25,34.13,28.12,-0.01,11.18,0.43,108.0,5.25,0.04
549.0,34.25,34.13,28.12,-0.01,11.17,0.43,108.0,5.25,0.04
549.5,34.25,34.13,28.12,-0.01,11.17,0.43,108.0,5.25,0.04
550.0,34.25,34.13,28.12,-0.01,11.16,0.43,108.0,5.25,0.04
550.5,34.25,34.13,28.12,-0.01,11.16,0.43,108.0,5.25,0.04
551.0,34.25,34.13,28.12,-0.01,11.16,0.43,108.0,5.25,0.04
551.5,34.25,34.13,28.12,-0.01,11.15,0.43,108.0,5.25,0.04
552.0,34.25,34.13,28.12,-0.01,11.15,0.42,108.0,5.25,0.04
552.5,34.25,34.13,28.12,-0.01,11.14,0.42,108.0,5.25,0.04
553.0,34.25,34.13,28.12,-0.01,11.14,0.42,108.0,5.25,0.04
553.5,34.31,34.13,28.12,-0.01,11.13,0.4,102.0,5.25,0.04
554.0,34.25,34.13,28.12,-0.01,11.13,0.42,108.0,5.25,0.04
554.5,34.25,34.13,28.12,-0.01,11.12,0.42,108.0,5.25,0.04
555.0,34.25,34.13,28.12,-0.01,11.12,0.42,108.0,5.25,0.04
555.5,34.25,34.13,28.12,-0.01,11.12,0.42,108.0,5.25,0.04
556.0,34.25,34.13,28.12,-0.01,11.11,0.42,107.0,5.25,0.04
556.5,34.25,34.13,28.12,-0.01,11.11,0.42,107.0,5.25,0.04
557.0,34.25,34.13,28.12,-0.01,11.1,0.42,107.0,5.25,0.04
557.5,34.25,34.13,28.12,-0.01,11.1,0.42,107.0,5.25,0.04
558.0,34.25,34.13,28.12,-0.01,11.1,0.42,107.0,5.25,0.04
558.5,34.25,34.13,28.12,-0.01,11.09,0.42,107.0,5.25,0.04
559.0,34.31,34.13,28.12,-0.01,11.09,0.4,102.0,5.25,0.04
559.5,34.31,34.13,28.12,-0.01,11.08,0.4,102.0,5.25,0.04
560.0,34.25,34.13,28.12,-0.01,11.08,0.42,107.0,5.25,0.04
560.5,34.25,34.13,28.12,-0.01,11.07,0.42,107.0,5.25,0.04
561.0,34.25,34.13,28.12,-0.01,11.07,0.42,107.0,5.25,0.04
561.5,34.25,34.13,28.12,-0.01,11.06,0.42,107.0,5.25,0.04
562.0,34.25,34.13,28.12,-0.01,11.06,0.42,107.0,5.25,0.04
562.5,34.25,34.13,28.12,-0.01,11.05,0.42,107.0,5.25,0.04
563.0,34.25,34.13,28.12,-0.01,11.05,0.42,107.0,5.25,0.04
563.5,34.25,34.13,28.12,-0.01,11.05,0.42,107.0,5.25,0.04
564.0,34.25,34.13,28.12,-0.01,11.04,0.42,107.0,5.25,0.04
564.5,34.25,34.13,28.12,-0.01,11.04,0.42,107.0,5.25,0.04
565.0,34.19,34.13,28.12,-0.0,11.04,0.44,112.0,5.25,0.04
565.5,34.25,34.13,28.12,-0.01,11.03,0.42,107.0,5.25,0.04
566.0,34.25,34.13,28.12,-0.01,11.03,0.42,107.0,5.25,0.04
566.5,34.25,34.13,28.12,-0.01,11.02,0.42,107.0,5.25,0.04
567.0,34.25,34.13,28.12,-0.01,11.02,0.42,107.0,5.25,0.04
567.5,34.25,34.13,28.12,-0.01,11.02,0.42,106.0,5.25,0.04
568.0,34.25,34.13,28.12,-0.01,11.01,0.42,106.0,5.25,0.04
568.5,34.25,34.13,28.12,-0.01,11.01,0.42,106.0,5.25,0.04
569.0,34.25,34.13,28.12,-0.01,11.0,0.42,106.0,5.25,0.04
569.5,34.25,34.13,28.12,-0.01,11.0,0.42,106.0,5.25,0.04
570.0,34.25,34.13,28.12,-0.01,11.0,0.42,106.0,5.25,0.04
570.5,34.25,34.13,28.12,-0.01,10.99,0.42,106.0,5.25,0.04
571.0,34.25,34.13,28.12,-0.01,10.99,0.42,106.0,5.25,0.04
571.5,34.25,34.13,28.12,-0.01,10.98,0.42,106.0,5.25,0.04
572.0,34.25,34.13,28.12,-0.01,10.98,0.42,106.0,5.25,0.04
572.5,34.25,34.13,28.12,-0.01,10.97,0.42,106.0,5.25,0.04
573.0,34.25,34.13,28.12,-0.01,10.97,0.42,106.0,5.25,0.04
573.5,34.25,34.13,28.12,-0.01,10.97,0.42,106.0,5.25,0.04
574.0,34.31,34.13,28.12,-0.01,10.96,0.4,100.0,5.25,0.04
574.5,34.25,34.13,28.12,-0.01,10.96,0.42,106.0,5.25,0.04
575.0,34.25,34.13,28.12,-0.01,10.95,0.42,106.0,5.25,0.04
575.5,34.25,34.13,28.12,-0.01,10.95,0.42,106.0,5.25,0.04
576.0,34.25,34.13,28.12,-0.01,10.94,0.42,106.0,5.25,0.04
576.5,34.25,34.13,28.12,-0.01,10.94,0.42,106.0,5.25,0.04
577.0,34.25,34.13,28.12,-0.01,10.94,0.42,106.0,5.25,0.04
577.5,34.25,34.13,28.12,-0.01,10.93,0.42,106.0,5.25,0.04
578.0,34.25,34.13,28.12,-0.01,10.93,0.42,106.0,5.25,0.04
578.5,34.25,34.13,28.12,-0.01,10.92,0.42,105.0,5.25,0.04
579.0,34.25,34.13,28.12,-0.01,10.92,0.42,105.0,5.25,0.04
579.5,34.25,34.13,28.12,-0.01,10.91,0.42,105.0,5.25,0.04
580.0,34.25,34.13,28.12,-0.01,10.91,0.42,105.0,5.25,0.04
580.5,34.25,34.13,28.12,-0.01,10.91,0.41,105.0,5.25,0.04
581.0,34.25,34.13,28.12,-0.01,10.9,0.41,105.0,5.25,0.04
581.5,34.25,34.13,28.12,-0.01,10.9,0.41,105.0,5.25,0.04
582.0,34.25,34.13,28.12,-0.01,10.89,0.41,105.0,5.25,0.04
582.5,34.25,34.13,28.12,-0.01,10.89,0.41,105.0,5.25,0.04
583.0,34.25,34.13,28.12,-0.01,10.89,0.41,105.0,5.25,0.04
583.5,34.25,34.13,28.12,-0.01,10.88,0.41,105.0,5.25,0.04
584.0,34.25,34.13,28.12,-0.01,10.88,0.41,105.0,5.25,0.04
584.5,34.31,34.13,28.12,-0.01,10.87,0.39,99.0,5.25,0.04
585.0,34.25,34.13,28.12,-0.01,10.87,0.41,105.0,5.25,0.04
585.5,34.25,34.13,28.12,-0.01,10.86,0.41,105.0,5.25,0.04
586.0,34.31,34.13,28.12,-0.01,10.86,0.39,99.0,5.25,0.04
586.5,34.31,34.13,28.12,-0.01,10.85,0.39,99.0,5.25,0.04
587.0,34.25,34.13,28.12,-0.01,10.85,0.41,105.0,5.25,0.04
587.5,34.25,34.13,28.12,-0.01,10.84,0.41,105.0,5.25,0.04
588.0,34.25,34.13,28.12,-0.01,10.84,0.41,105.0,5.25,0.04
588.5,34.25,34.13,28.12,-0.01,10.83,0.41,105.0,5.25,0.04
589.0,34.25,34.13,28.12,-0.01,10.83,0.41,104.0,5.25,0.04
589.5,34.25,34.13,28.12,-0.01,10.83,0.41,104.0,5.25,0.04
590.0,34.31,34.13,28.12,-0.01,10.82,0.39,99.0,5.25,0.04
590.5,34.25,34.13,28.12,-0.01,10.82,0.41,104.0,5.25,0.04
591.0,34.31,34.13,28.12,-0.01,10.81,0.39,99.0,5.25,0.04
591.5,34.25,34.13,28.12,-0.01,10.81,0.41,104.0,5.25,0.04
592.0,34.25,34.13,28.12,-0.01,10.8,0.41,104.0,5.25,0.04
592.5,34.25,34.13,28.12,-0.01,10.8,0.41,104.0,5.25,0.04
593.0,34.25,34.13,28.12,-0.01,10.79,0.41,104.0,5.25,0.04
593.5,34.25,34.13,28.12,-0.01,10.79,0.41,104.0,5.25,0.04
594.0,34.25,34.13,28.12,-0.01,10.79,0.41,104.0,5.25,0.04
594.5,34.19,34.13,28.12,-0.0,10.78,0.43,109.0,5.25,0.04
595.0,34.25,34.13,28.12,-0.01,10.78,0.41,104.0,5.25,0.04
595.5,34.25,34.13,28.12,-0.01,10.78,0.41,104.0,5.25,0.04
596.0,34.25,34.13,28.12,-0.01,10.77,0.41,104.0,5.25,0.04
596.5,34.25,34.13,28.12,-0.01,10.77,0.41,104.0,5.25,0.04
597.0,34.31,34.13,28.12,-0.01,10.76,0.39,98.0,5.25,0.04
597.5,34.25,34.13,28.12,-0.01,10.76,0.41,104.0,5.25,0.04
598.0,34.19,34.13,28.12,-0.0,10.75,0.43,109.0,5.25,0.04
598.5,34.25,34.13,28.12,-0.01,10.75,0.41,104.0,5.25,0.04
599.0,34.25,34.13,28.12,-0.01,10.75,0.41,104.0,5.25,0.04
599.5,34.25,34.13,28.12,-0.01,10.74,0.41,104.0,5.25,0.04
600.0,34.25,34.13,28.12,-0.01,10.74,0.41,103.0,5.25,0.04
600.5,34.19,34.13,28.12,-0.0,10.74,0.43,109.0,5.25,0.04
601.0,34.19,34.13,28.12,-0.0,10.73,0.43,109.0,5.25,0.04
601.5,34.25,34.13,28.12,-0.01,10.73,0.41,103.0,5.25,0.04
602.0,34.19,34.13,28.12,-0.0,10.73,0.43,109.0,5.25,0.04
602.5,34.19,34.13,28.12,-0.0,10.73,0.43,109.0,5.25,0.04
603.0,34.19,34.13,28.12,-0.0,10.72,0.43,109.0,5.25,0.04
603.5,34.19,34.13,28.12,-0.0,10.72,0.43,109.0,5.25,0.04
604.0,34.19,34.13,28.12,-0.0,10.72,0.43,109.0,5.25,0.04
604.5,34.25,34.13,28.12,-0.01,10.72,0.41,103.0,5.25,0.04
605.0,34.25,34.13,28.12,-0.01,10.71,0.41,103.0,5.25,0.04
605.5,34.25,34.13,28.12,-0.01,10.71,0.41,103.0,5.25,0.04
606.0,34.25,34.13,28.12,-0.01,10.7,0.41,103.0,5.25,0.04
606.5,34.25,34.13,28.12,-0.01,10.7,0.41,103.0,5.25,0.04
607.0,34.25,34.13,28.12,-0.01,10.69,0.41,103.0,5.25,0.04
607.5,34.25,34.13,28.12,-0.01,10.69,0.41,103.0,5.25,0.04
608.0,34.25,34.13,28.12,-0.01,10.69,0.41,103.0,5.25,0.04
608.5,34.19,34.13,28.12,-0.0,10.68,0.43,108.0,5.25,0.04
609.0,34.19,34.13,28.12,-0.0,10.68,0.43,108.0,5.25,0.04
609.5,34.25,34.13,28.12,-0.01,10.68,0.41,103.0,5.25,0.04
610.0,34.25,34.13,28.12,-0.01,10.67,0.41,103.0,5.25,0.04
610.5,34.25,34.13,28.12,-0.01,10.67,0.4,103.0,5.25,0.04
611.0,34.25,34.13,28.12,-0.01,10.67,0.4,103.0,5.25,0.04
611.5,34.25,34.13,28.12,-0.01,10.66,0.4,103.0,5.25,0.04
612.0,34.25,34.13,28.12,-0.01,10.66,0.4,103.0,5.25,0.04
612.5,34.31,34.13,28.12,-0.01,10.65,0.38,97.0,5.25,0.04
613.0,34.31,34.13,28.12,-0.01,10.65,0.38,97.0,5.25,0.04
613.5,34.25,34.13,28.12,-0.01,10.64,0.4,102.0,5.25,0.04
614.0,34.25,34.13,28.12,-0.01,10.64,0.4,102.0,5.25,0.04
614.5,34.25,34.13,28.12,-0.01,10.63,0.4,102.0,5.25,0.04
615.0,34.25,34.13,28.12,-0.01,10.63,0.4,102.0,5.25,0.04
615.5,34.31,34.13,28.12,-0.01,10.62,0.38,97.0,5.25,0.04
616.0,34.31,34.13,28.12,-0.01,10.62,0.38,97.0,5.25,0.04
616.5,34.25,34.13,28.12,-0.01,10.61,0.4,102.0,5.25,0.04
617.0,34.25,34.13,28.12,-0.01,10.61,0.4,102.0,5.25,0.04
617.5,34.25,34.13,28.12,-0.01,10.6,0.4,102.0,5.25,0.04
618.0,34.25,34.13,28.12,-0.01,10.6,0.4,102.0,5.25,0.04
618.5,34.25,34.13,28.12,-0.01,10.6,0.4,102.0,5.25,0.04
